transaction_id,customer_id,product_id,product_name,quantity_sold,unit_price,transaction_date,store_id,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand,sales,age_group,category_Electronics,payment_method_Credit Card,payment_method_Debit Card,payment_method_Digital Wallet,"store_location_Dallas, TX","store_location_Los Angeles, CA","store_location_Miami, FL","store_location_New York, NY",promotion_applied_True,sales_per_unit,revenue_per_product,month,quarter,season,sales_category
3169,4594,533,Washing Machine,-1.396994917096859,0.35601779805486666,2024-08-03 16:41:00,19,1.0980396117996112,83,263,254,6,54,2,52951.66,Bronze,BOGO,Rainy,False,Saturday,False,499,149,-0.7718831206303813,50-60,False,False,False,True,False,False,False,True,False,0.552531087396121,-0.4973550542786647,8,3,3,
3170,7363,323,Laptop,-0.6924382713953969,0.8730327568159456,2024-08-31 00:35:00,12,-1.0647480798368296,76,277,167,6,60,0,60332.67,Platinum,BOGO,Rainy,False,Thursday,False,391,487,-0.012130652268554443,50-60,True,False,False,True,True,False,False,False,True,0.017518748991312734,-0.6045212930011913,8,3,3,
3171,6813,247,Smartphone,-1.396994917096859,-0.4448281864595295,2024-09-11 19:27:00,14,-0.8197721277097246,51,225,430,8,67,1,48571.46,Bronze,BOGO,Sunny,False,Thursday,False,334,460,-0.9608933112294563,60+,False,True,False,False,True,False,False,False,False,0.6878287812430415,0.6214227154653765,9,3,4,
3172,3846,209,Headphones,0.716675020007527,0.9663921119686548,2024-07-19 03:22:00,1,0.9650526663591829,131,283,155,8,22,0,29176.43,Silver,BOGO,Cloudy,True,Saturday,True,317,292,1.3514657625122222,18-30,True,True,False,False,False,False,False,True,False,1.8857442003462435,0.692589086180252,7,3,3,Low
3173,3885,279,Headphones,0.012118374306065063,0.015016677138165698,2024-05-09 15:25:00,16,1.336016251008799,125,223,466,2,35,2,113171.33,Silver,BOGO,Sunny,False,Wednesday,False,153,497,0.018090226416671962,30-40,False,True,False,False,False,False,False,True,True,1.4927931717390572,0.00018197771439362184,5,2,2,Low
3174,4875,319,Laptop,0.012118374306065063,-0.5487494441572714,2024-07-31 10:34:00,3,-0.8757666310530628,69,292,402,1,22,2,117571.41,Gold,BOGO,Cloudy,False,Wednesday,False,364,126,-0.38107844308960437,18-30,False,False,True,False,False,False,True,False,True,-31.446333762679732,-0.006649951164542964,7,3,3,
3175,6210,381,TV,-0.6924382713953969,-0.2722277553598232,2024-06-27 15:18:00,9,1.1190375505533632,64,156,345,4,21,1,110914.36,Bronze,BOGO,Sunny,True,Tuesday,True,241,473,-0.5527237547567774,18-30,False,False,False,False,False,True,False,False,True,0.7982281996674334,0.18850091634720498,6,2,3,
3176,6878,550,TV,1.421231665708989,1.6325783068437583,2024-06-14 14:36:00,17,1.336016251008799,96,274,198,1,23,1,119753.86,Platinum,BOGO,Cloudy,False,Friday,False,343,237,2.7973734749262436,18-30,False,False,False,True,False,False,False,False,True,1.9682740980378868,2.3202719864359156,6,2,3,Low
3177,1462,518,Laptop,-1.396994917096859,1.2836959693071601,2024-07-25 11:43:00,16,-0.5747961755826196,70,246,362,3,23,2,54020.56,Bronze,BOGO,Rainy,False,Friday,True,485,273,-0.5529388649888705,18-30,False,False,False,True,False,False,True,False,True,0.39580592471871756,-1.7933167442198281,7,3,3,
3178,6761,360,Headphones,-0.6924382713953969,0.6303055819147022,2024-02-26 15:09:00,13,0.12513511620910875,107,195,147,8,65,2,115498.41,Bronze,BOGO,Cloudy,True,Tuesday,False,249,192,-0.1267042668680651,60+,True,True,False,False,False,False,True,False,True,0.1829827612109474,-0.43644770759188617,2,1,1,
3179,3328,983,Tablet,0.716675020007527,1.4561891729698608,2024-04-08 00:25:00,12,0.5380945783662285,72,122,442,6,26,2,34554.25,Gold,BOGO,Cloudy,True,Thursday,True,293,458,1.813859968863097,18-30,True,False,True,False,False,True,False,False,False,2.5309378982457718,1.0436144046729192,4,2,2,Low
3180,4084,703,Fridge,0.012118374306065063,0.1705679457540123,2024-03-23 12:06:00,2,-1.7016855553673025,145,199,475,10,20,2,70443.89,Silver,BOGO,Sunny,False,Saturday,False,141,468,0.12822666524830326,18-30,True,False,False,False,False,False,True,False,False,10.581177145529145,0.002067006211263722,3,1,2,Low
3181,9064,157,Fridge,-1.396994917096859,1.1557736369597076,2024-02-12 18:09:00,16,0.6220863333812359,96,260,449,7,69,1,92190.05,Gold,BOGO,Rainy,False,Sunday,False,473,365,-0.5831302187402803,60+,False,False,True,False,False,False,False,True,True,0.4174175665235077,-1.614609896147262,2,1,1,
3182,9882,602,Smartphone,0.012118374306065063,-1.2060000192819242,2024-02-28 14:29:00,15,-1.540701358255205,129,198,395,1,23,1,103402.56,Gold,BOGO,Stormy,False,Tuesday,False,189,422,-0.8464377963652123,18-30,True,False,False,False,False,True,False,False,False,-69.84747087252313,-0.014614759646780042,2,1,1,
3183,6063,646,Headphones,1.421231665708989,1.224577909038178,2024-04-11 23:24:00,12,0.4611021362691384,112,108,114,9,59,1,58309.49,Bronze,BOGO,Sunny,False,Friday,False,324,314,2.315906161329787,50-60,False,False,False,True,True,False,False,False,False,1.629506446561254,1.7404089014527606,4,2,2,Low
3184,3876,483,Tablet,0.012118374306065063,1.7423613310977961,2024-07-12 13:19:00,5,-0.00785182923131966,118,157,219,9,47,0,34866.27,Silver,BOGO,Rainy,True,Saturday,True,270,223,1.2411184312961863,40-50,False,False,False,True,True,False,False,False,True,102.41624824833355,0.021114586786656855,7,3,3,Low
3185,9035,816,Tablet,0.716675020007527,-0.980607946696555,2024-06-10 07:55:00,12,-0.2598270942763419,78,285,231,10,69,0,95464.38,Gold,BOGO,Stormy,True,Saturday,True,103,339,-0.4866047743981436,60+,True,False,False,True,False,True,False,False,False,-0.6789754921177983,-0.7027772198182936,6,2,3,
3186,1621,215,Tablet,-0.6924382713953969,0.46315587886277093,2024-02-21 06:41:00,15,0.6920794625604088,75,141,327,6,37,0,107011.72,Platinum,BOGO,Rainy,True,Tuesday,False,273,146,-0.20560332572163773,30-40,True,False,False,True,True,False,False,False,True,0.2969265770179157,-0.32070685614635297,2,1,1,
3187,2478,424,Fridge,0.716675020007527,-1.232663908617269,2024-03-20 01:32:00,5,-1.2047343381951752,104,271,204,9,47,1,46204.94,Silver,BOGO,Sunny,True,Wednesday,True,114,253,-0.7245588695699149,40-50,True,False,True,False,False,True,False,False,False,-1.0110005920986405,-0.8834194313708378,3,1,2,
3188,1920,658,Laptop,-1.396994917096859,-0.6170175790507149,2024-07-23 00:48:00,8,-1.37271784822519,109,266,153,7,34,1,30145.98,Gold,BOGO,Sunny,False,Tuesday,True,423,259,-1.0015322737042864,30-40,True,False,False,True,False,False,False,False,False,0.716919053496346,0.861970421693258,7,3,3,
3189,4811,533,Laptop,-0.6924382713953969,1.6095244078875952,2024-05-10 17:43:00,3,-1.0647480798368296,85,163,332,10,62,2,59302.84,Gold,BOGO,Cloudy,False,Tuesday,True,203,346,0.3355127898799093,60+,True,False,False,False,False,False,False,False,True,-0.48453819457983766,-1.1144962987663862,5,2,2,Low
3190,4584,586,Smartphone,1.421231665708989,-0.5477843972242226,2024-08-01 23:58:00,13,1.5879915160538212,150,268,267,8,53,2,100735.62,Silver,BOGO,Rainy,False,Tuesday,True,315,404,0.22440202823232763,50-60,True,False,False,True,False,False,False,True,True,0.15789264596801922,-0.7785285313163763,8,3,3,Low
3191,1326,799,Tablet,-0.6924382713953969,-0.21352073359936188,2024-07-13 06:17:00,7,-0.8127728147918073,138,222,151,10,23,1,108707.84,Bronze,BOGO,Sunny,True,Monday,True,129,387,-0.5250124954459695,18-30,True,False,True,False,False,False,False,True,True,0.7582083734164027,0.1478499276806192,7,3,3,
3192,9625,352,Fridge,0.012118374306065063,-0.7906724132809744,2024-01-11 05:27:00,4,-0.28082503303009376,56,289,116,4,38,0,112033.59,Bronze,Percentage Discount,Rainy,False,Sunday,True,411,474,-0.5523694555509772,30-40,True,False,True,False,False,False,True,False,True,-45.581151530739945,-0.009581664257618618,1,1,1,
3193,8831,384,TV,0.012118374306065063,1.1653883638111924,2024-08-06 19:31:00,13,0.9580533534412655,117,107,438,6,61,1,56395.33,Silver,Percentage Discount,Cloudy,False,Friday,True,197,184,0.8325987934653951,60+,True,False,False,False,False,False,True,False,False,68.70548577202241,0.014122612404596759,8,3,3,Low
3194,1011,903,Headphones,0.716675020007527,0.7016833124813023,2024-01-03 04:33:00,1,-1.4567096032401974,136,125,190,9,48,1,88746.92,Gold,BOGO,Stormy,True,Thursday,True,298,270,1.1015667226877555,40-50,True,False,False,True,False,False,False,True,True,1.5370519300033452,0.5028789020114852,1,1,1,Low
3195,6435,248,Camera,1.421231665708989,-1.0975930804694558,2024-07-17 22:05:00,7,-0.3508181622092666,123,167,402,5,54,1,95125.31,Platinum,BOGO,Cloudy,True,Tuesday,False,158,230,-0.42440839238944145,50-60,True,False,False,True,False,True,False,False,True,-0.2986201353582444,-1.559934042026265,7,3,3,
3196,4300,471,Fridge,0.716675020007527,0.20364761007018087,2024-08-13 04:28:00,16,-0.7847755631201382,63,273,287,4,45,2,110198.44,Platinum,BOGO,Cloudy,False,Monday,True,187,116,0.6313948052000271,40-50,True,False,False,True,False,False,False,False,True,0.8810057384076199,0.14594915502153194,8,3,3,Low
3197,3137,586,Laptop,-0.6924382713953969,1.3206179501160227,2024-09-03 18:42:00,17,0.6710815238066569,71,285,376,5,24,1,60199.63,Bronze,BOGO,Sunny,True,Monday,True,197,185,0.1991413384283051,18-30,False,False,True,False,False,False,True,False,True,-0.2875943555618276,-0.9144464105520713,9,3,4,Low
3198,6582,832,Headphones,0.716675020007527,0.453505409532284,2024-06-08 09:01:00,3,-0.4278106043063567,137,104,221,3,55,1,21363.5,Gold,Percentage Discount,Sunny,True,Thursday,False,121,311,0.8672737193092539,50-60,True,False,False,False,True,False,False,False,False,1.210135270656071,0.3250159984500714,6,2,3,Low
3199,3907,476,Headphones,-0.6924382713953969,1.1981999595348476,2024-09-14 05:40:00,3,-1.4987054807477012,148,257,473,4,69,1,41262.68,Gold,BOGO,Cloudy,True,Saturday,True,139,234,0.1413568251013541,60+,True,False,False,False,False,False,False,False,False,-0.20414357631690808,-0.8296795087663444,9,3,4,Low
3200,6301,941,Washing Machine,1.421231665708989,1.407954697556928,2024-05-23 22:42:00,2,-0.630790678925958,55,190,386,2,35,0,58284.21,Gold,BOGO,Stormy,True,Monday,True,349,468,2.532302836967686,30-40,False,True,False,False,False,False,True,False,False,1.7817664059042992,2.0010298000516284,5,2,2,Low
3201,1975,415,TV,1.421231665708989,1.1578824432208137,2024-01-01 02:04:00,11,-1.2397309027847616,94,282,267,5,26,0,54030.92,Bronze,BOGO,Cloudy,True,Thursday,False,316,163,2.237201123469866,18-30,True,False,False,True,False,False,False,True,True,1.5741283968323534,1.6456191934739108,1,1,1,Low
3202,1359,121,Tablet,0.012118374306065063,1.1599733782424193,2024-08-19 21:54:00,15,1.5879915160538212,125,265,107,10,30,0,59203.03,Bronze,BOGO,Sunny,False,Tuesday,False,284,325,0.8287647699169135,18-30,True,True,False,False,True,False,False,False,True,68.38910475822894,0.014056991582612425,8,3,3,Low
3203,3420,760,Headphones,-1.396994917096859,1.2839461666601728,2024-05-04 08:10:00,1,0.7340753400679124,124,115,359,5,67,1,64761.56,Gold,BOGO,Stormy,False,Monday,False,116,508,-0.5528798151212371,60+,True,True,False,False,False,False,False,True,True,0.3957636555114995,-1.793666268650258,5,2,2,
3204,3320,720,Washing Machine,0.716675020007527,1.389833260703014,2024-04-07 13:21:00,7,1.1050389247175285,84,273,476,6,50,0,28423.33,Platinum,BOGO,Sunny,False,Tuesday,False,163,438,1.7512164949994562,40-50,False,True,False,False,True,False,False,False,True,2.4435294186492835,0.9960587799214591,4,2,2,Low
3205,2817,135,Fridge,0.716675020007527,1.4127441897431696,2024-01-18 14:58:00,19,1.5039997610388136,86,212,205,3,21,1,62242.83,Platinum,Percentage Discount,Cloudy,True,Monday,True,190,136,1.7728456179440262,18-30,False,False,True,False,False,True,False,False,True,2.473709238429165,1.0124784704497036,1,1,1,Low
3206,9622,961,Headphones,0.716675020007527,-1.3692895346016607,2024-07-07 15:54:00,20,-0.23182984260467276,138,265,220,2,29,2,102360.34,Gold,BOGO,Sunny,False,Wednesday,True,370,348,-0.8535406518719705,18-30,False,True,False,False,False,False,False,True,False,-1.1909730743273375,-0.9813356046067425,7,3,3,
3207,6978,857,Fridge,0.012118374306065063,0.7109227433032684,2024-04-08 07:21:00,13,0.9860506051129346,109,119,186,3,65,0,65958.18,Silver,BOGO,Cloudy,True,Thursday,True,424,306,0.5108191933403518,60+,True,True,False,False,True,False,False,False,True,42.152452172127944,0.008615227906043616,4,2,2,Low
3208,2188,778,Tablet,-0.6924382713953969,-1.1047773187488183,2024-01-18 11:04:00,7,-0.5747961755826196,130,189,342,6,22,2,59014.39,Bronze,BOGO,Sunny,False,Tuesday,False,124,225,-0.9457090595523013,18-30,True,False,False,False,False,False,False,False,True,1.365766594105948,0.7649900968712732,1,1,1,
3209,7120,918,TV,-1.396994917096859,-1.0849938566213204,2024-08-25 06:42:00,2,-0.8827659439709802,148,264,151,9,29,1,42547.4,Gold,BOGO,Cloudy,False,Sunday,True,425,146,-1.1119808332648369,18-30,False,False,True,False,False,True,False,False,False,0.7959805863686897,1.5157309027813028,8,3,3,
3210,7481,155,Fridge,0.716675020007527,1.0868800086837325,2024-06-02 22:02:00,14,-1.2327315898668443,100,296,112,7,34,0,108537.01,Silver,BOGO,Stormy,True,Monday,False,335,234,1.4652126789648656,30-40,False,False,False,True,True,False,False,False,True,2.0444589780029965,0.7789397519691951,6,2,3,Low
3211,2655,807,Headphones,0.716675020007527,-1.3162476957629854,2024-07-21 21:28:00,13,1.1330361763891976,125,124,252,1,38,1,38367.53,Silver,BOGO,Cloudy,True,Wednesday,False,450,277,-0.8034663641188637,30-40,True,False,True,False,True,False,False,False,False,-1.1211027895327301,-0.9433218436957989,7,3,3,
3212,6514,907,Washing Machine,-0.6924382713953969,0.14910458711342967,2024-01-05 22:08:00,15,-1.2677281544564307,144,258,260,7,69,2,109154.62,Platinum,BOGO,Stormy,True,Tuesday,False,458,217,-0.35384380056755155,60+,True,False,True,False,False,False,True,False,True,0.5110113279187875,-0.10324572255794762,1,1,1,
3213,5944,787,Headphones,-0.6924382713953969,-0.9267797733198399,2024-08-22 08:10:00,1,-1.3167233448818518,118,256,206,3,62,0,84258.74,Bronze,BOGO,Rainy,True,Friday,True,333,476,-0.861689533605377,60+,False,False,True,False,False,False,True,False,False,1.244427942824284,0.6417377842018077,8,3,3,
3214,6285,345,TV,0.716675020007527,0.3450805994803147,2024-06-06 19:14:00,1,1.2590238089117087,119,197,476,1,52,1,112918.92,Bronze,Percentage Discount,Sunny,False,Friday,True,182,339,0.7649149916144766,50-60,False,False,True,False,False,True,False,False,False,1.0673108037258547,0.24731064553676396,6,2,3,Low
3215,3235,359,Fridge,-1.396994917096859,-0.49209761493941373,2024-03-26 18:58:00,12,0.6430842721349878,53,286,265,10,27,2,42659.84,Bronze,BOGO,Sunny,True,Monday,True,146,189,-0.9720495183644772,18-30,True,False,True,False,False,False,False,False,True,0.6958146421781729,0.6874578667858483,3,1,2,
3216,3580,665,Laptop,-0.6924382713953969,-1.399348959442177,2024-06-06 02:25:00,20,1.0560437342921076,61,270,144,9,34,1,48338.28,Platinum,BOGO,Stormy,False,Sunday,False,179,205,-1.0847546264381602,30-40,False,True,False,False,False,False,True,False,True,1.566572315900694,0.9689627745550885,6,2,3,
3217,8157,493,Washing Machine,0.012118374306065063,-1.0151709238912985,2024-05-13 22:28:00,20,-0.8407700664634765,72,261,211,2,67,2,62309.51,Gold,BOGO,Rainy,False,Friday,False,143,313,-0.7113232635246615,60+,True,False,False,False,False,True,False,False,True,-58.697911581147885,-0.012302221240348644,5,2,2,
3218,8982,416,Fridge,-0.6924382713953969,0.952577643834458,2024-03-23 18:03:00,9,1.46200388353131,135,288,262,9,48,0,111746.51,Platinum,BOGO,Cloudy,False,Sunday,True,173,360,0.025416627850899397,40-50,True,True,False,False,False,False,True,False,True,-0.03670598362461968,-0.6596012170666322,3,1,2,Low
3219,6198,754,Camera,1.421231665708989,-0.8626041522721027,2024-07-08 23:30:00,13,1.3710128155983854,149,156,432,1,65,2,70324.37,Gold,BOGO,Rainy,True,Sunday,False,165,282,-0.14710599613539824,60+,False,False,False,False,False,False,True,False,True,-0.1035059939098765,-1.2259603361811708,7,3,3,
3220,3854,817,Tablet,0.716675020007527,-0.925099876806755,2024-06-29 10:02:00,20,1.0000492309487692,71,136,318,5,18,2,51555.85,Gold,BOGO,Cloudy,True,Saturday,False,340,115,-0.4342022347212064,18-30,False,False,True,False,False,False,False,False,False,-0.6058565215746547,-0.6629959727194419,6,2,3,
3221,6846,471,Washing Machine,0.716675020007527,-0.645629433491658,2024-09-15 19:17:00,13,-0.1618367134254999,93,157,474,1,50,1,54466.08,Bronze,BOGO,Stormy,False,Saturday,True,322,170,-0.17036742613526193,40-50,False,False,True,False,False,False,False,False,True,-0.2377192191426912,-0.46270648716508234,9,3,4,
3222,4657,931,TV,0.716675020007527,-0.9813049250370901,2024-05-21 04:03:00,13,-1.6316924261881296,146,114,203,10,19,1,38563.26,Platinum,BOGO,Sunny,False,Saturday,True,240,107,-0.48726275863748697,18-30,False,False,False,False,False,False,False,True,False,-0.679893598959776,-0.7032767267844413,5,2,2,
3223,3872,801,Laptop,-0.6924382713953969,-1.5559725024280773,2024-05-18 05:03:00,20,0.8810609113441754,101,266,444,10,65,1,72681.28,Gold,BOGO,Rainy,True,Tuesday,False,177,442,-1.1586850607151526,60+,False,False,True,False,False,False,False,False,True,1.6733405829521502,1.0774149099200678,5,2,2,
3224,7199,224,Fridge,0.012118374306065063,-0.8951119369242424,2024-03-05 00:02:00,8,0.6500835850529051,66,178,462,10,49,0,119923.77,Silver,BOGO,Cloudy,True,Wednesday,True,275,219,-0.6263167612187219,40-50,False,False,True,False,False,False,False,True,True,-51.68323286608335,-0.01084730149747487,3,1,2,
3225,6026,647,TV,1.421231665708989,1.3784135386619378,2024-04-08 06:40:00,5,0.0551419870299359,57,224,250,2,20,1,79849.12,Bronze,BOGO,Stormy,False,Friday,False,140,90,2.4974423258255514,18-30,False,False,False,True,False,False,False,False,True,1.7572380253571742,1.9590449695883279,4,2,2,Low
3226,5825,987,Washing Machine,-0.6924382713953969,1.0516200531484539,2024-03-11 05:43:00,8,-1.4357116644864456,118,225,215,6,55,1,48443.23,Silver,BOGO,Cloudy,True,Friday,True,189,469,0.07216725162578448,50-60,False,False,False,True,False,False,False,True,True,-0.10422192794218829,-0.7281819717668508,3,1,2,Low
3227,3086,342,Camera,-0.6924382713953969,0.3436151578412409,2024-06-17 04:39:00,7,-1.764679371628558,77,138,133,2,29,1,64733.8,Bronze,BOGO,Sunny,True,Tuesday,False,258,504,-0.262029692093021,18-30,True,False,False,True,False,False,False,True,True,0.378415958385692,-0.23793228592084534,6,2,3,
3228,3911,978,Washing Machine,1.421231665708989,0.07702987820629383,2024-05-23 05:08:00,15,-1.3937157869789418,103,186,456,5,47,2,48969.86,Bronze,Percentage Discount,Sunny,False,Thursday,True,175,154,0.9617239825888458,40-50,False,False,True,False,False,False,False,False,True,0.6766834751807227,0.10947730211249151,5,2,2,Low
3229,1029,553,Tablet,0.716675020007527,0.8282295593871858,2024-01-15 07:05:00,2,-0.8057735018738901,62,283,325,2,51,0,69974.57,Platinum,BOGO,Stormy,False,Wednesday,True,318,269,1.2210330406054608,50-60,True,False,False,True,False,True,False,False,True,1.7037471748249808,0.5935714360446367,1,1,1,Low
3230,7415,497,Headphones,1.421231665708989,0.9616741047404167,2024-01-07 10:34:00,1,0.11813580329119146,145,251,139,5,59,2,41581.26,Platinum,BOGO,Stormy,True,Tuesday,True,326,125,2.0056623746316933,50-60,True,False,False,False,False,False,False,False,True,1.4112142467858384,1.3667616897494232,1,1,1,Low
3231,1530,108,Camera,0.716675020007527,0.4270738463104508,2024-05-23 21:14:00,16,0.699078775478326,51,207,409,1,68,2,89947.65,Gold,BOGO,Sunny,True,Sunday,False,467,211,0.8423209323864626,60+,False,True,False,False,False,False,False,True,True,1.1753178342641493,0.30607315734923385,5,2,2,Low
